Species,Model,kap,v,z,p_Am,p_M,E_G,s_M,L_b,L_m,L_j,L_i,L_p,l_i,n_HE,n_OE,n_NE,n_CX,n_HX,n_OX,n_NX,n_CV,n_HV,n_OV,n_NV,n_CE,n_CP,n_HP,n_OP,n_NP,eta_PA,eta_XA,eta_VG,k_J,kap_R,E_Hb,E_Hp,E_Hj,n_NN,n_CN,n_HN,n_ON,mu_E,T_A,T_ref,p_T,L_s,L_x
Brachidontes_pharaonis,abj,0.99578,0.01782,0.14005,1.93090889051799,13.7291,2478,8.86081165355474,0.00321523160775471,0.14005,0.0284895616988705,1.24095667208034,0.40276653357765,8.86081165355474,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.77777777777778e-07,2.53968253968254e-06,1.51964906237653e-06,0.002,0.95,3.497e-07,0.8239,0.0002466,1,0,3,0,550000,8232,293.15,0,NaN,NaN
Geukensia_demissa,abj,0.78267,0.0205,0.91883,9.0434322754162,7.7033,2348,3.79855827777281,0.00345324137861115,0.91883,0.013117338623871,3.49022930236599,0.574015141933264,3.79855827777281,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.97619047619048e-07,2.72108843537415e-06,1.60378636140078e-06,0.002,0.95,2.686e-05,130.6,0.001474,1,0,3,0,550000,7146,293.15,0,NaN,NaN
Mytilaster_minimus,abj,0.8678,0.04576,0.05728,1.27259552892371,19.28,2348,13.8017243520656,0.00709176478728088,0.05728,0.0978785827637361,0.790562770886319,0.179654937252874,13.8017243520656,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.97619047619048e-07,2.72108843537415e-06,1.60378636140078e-06,0.002,0.95,0.0001281,2.401,0.3704,1,0,3,0,550000,7146,293.15,0,NaN,NaN
Leiosolenus_patagonicus,abj,0.90119,0.017563,1.3305,15.492111153031,10.4933,2359.8968,1.03219354599745,0.00883923674404301,1.3305,0.00912380311874474,1.37333351294961,0.64067978991737,1.03219354599745,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59570129361972e-06,0.0022221,0.95,0.000179,88.72,0.0001969,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Lithophaga_lithophaga,abj,0.095256,0.00024282,0.59444,57.7054115226337,9.247,2355.4185,1.05129523033034,0.00202918009976633,0.59444,0.00213326736036558,0.624931936717566,0.283742449667555,1.05129523033034,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59873516174261e-06,0.0019923,0.95,0.0001893,918.8,0.0002201,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Modiolus_barbatus,abj,0.96983,0.018936,2.319,30.5042603342854,12.7572,2355.0112,1.00323685036842,0.00535807703793306,2.319,0.00537542033156733,2.32650625600437,1.18096293186214,1.00323685036842,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59901166354072e-06,0.0026781,0.95,1.128e-05,167.7,1.139e-05,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Modiolus_modiolus,abj,0.96749,0.015458,7.4278,42.13352737496,5.488,2356.0855,1.0000371566624,0.00483789262274619,7.4278,0.0048380723826891,7.42807599225697,1.60173605406549,1.0000371566624,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59828256511448e-06,0.0011802,0.95,8.968e-06,384.1,8.969e-06,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Musculus_discors,std,0.99,0.040055,0.69014,14.944668,21.438,2349.8302,1,0.0276270370028361,0.69014,NaN,0.69014,0.186598802326198,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60253722867679e-06,0.002,0.95,0.0005053,0.1886,NaN,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Mytilus_edulis,abj,0.99649,0.060999,4.1674,11.0670359160654,2.6463,2348,1.16263385805314,0.00303702277909783,4.1674,0.00353094551065779,4.84516034005067,0.398461975235278,1.16263385805314,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,1.08285011421543e-07,2.00818334713959e-06,1.60378636140078e-06,0.00019059,0.95,2.317e-07,0.5578,3.642e-07,1,0,3,0,550000,7022,293.15,0,NaN,NaN
Mytilus_californianus,abj,0.98046,0.021322,2.1837,10.7888758031944,4.8441,2348,2.01349950176645,0.00409503975075083,2.1837,0.0082453604978506,4.3968788620074,0.673572490532683,2.01349950176645,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.97619047619048e-07,2.72108843537415e-06,1.60378636140078e-06,0.00060452,0.95,3.215e-06,15.86,2.627e-05,1,0,3,0,550000,7146,293.15,0,NaN,NaN
Mytilus_galloprovincialis,abj,0.47679,0.023785,0.37593,7.13375251368527,9.0477,2380.6249,8.93448487180411,0.00278233090602111,0.37593,0.0248586933881986,3.35874089785732,0.775642900530408,8.93448487180411,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.97619047619048e-07,2.72108843537415e-06,1.58180752312934e-06,0.002,0.95,5.63e-05,1587,0.04028,1,0,3,0,550000,14821.191,293.15,0,NaN,NaN
Mytilus_trossulus,abj,0.52854,0.044517,1.1509,58.4732715972301,26.8533,2348,2.48855135398124,0.0165795650530667,1.1509,0.0412590990612291,2.86407375329701,1.7176723118832,2.48855135398124,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.97619047619048e-07,2.72108843537415e-06,1.60378636140078e-06,0.002,0.95,0.009598,19410,0.1493,1,0,3,0,550000,7146,293.15,0,NaN,NaN
Perna_viridis,abj,0.96365,0.014444,1.3861,12.5281921755824,8.7099,2363.6598,4.33307235106662,0.00619104369450096,1.3861,0.0268262402568875,6.00607158581344,0.603070401736142,4.33307235106662,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,5.95238095238095e-07,2.72108843537415e-06,1.59316090097612e-06,0.002,0.95,2.118e-05,20.52,0.001726,1,0,3,0,550000,7805,293.15,0,NaN,NaN
Perna_perna,abj,0.85965,0.0049271,0.33389,6.94338946315361,17.8768,2400.2147,9.36622738947811,0.00250022491197336,0.33389,0.0234176750503804,3.12728966307284,0.685061169536714,9.36622738947811,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,3.01932367149758e-07,2.76052449965493e-06,1.5688973059656e-06,0.002,0.95,6.147e-06,189.4,0.005074,1,0,3,0,550000,9826,293.15,0,NaN,NaN
Perna_canaliculus,abj,0.85756,0.013591,1.0582,32.8099256028733,26.589,3555.621,4.39120959483833,0.00483553219939294,1.0582,0.021233835390124,4.64677799325793,0.708774906425481,4.39120959483833,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,6.30482456140351e-07,2.5062656641604e-06,1.62392408454272e-06,0.002,0.95,6.694e-05,280.1,0.005684,1,0,3,0,550000,6546.1,293.15,0,NaN,NaN
Septifer_virgatus,abj,0.8641,0.02986,0.8603,6.11001168846198,6.137,2357,1.97199384890429,0.00952805226613205,0.8603,0.0187892604608509,1.69650630821236,0.455699554689036,1.97199384890429,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59766244232882e-06,0.002,0.95,0.0003208,37.01,0.002465,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Pinctada_margaritifera,abj,0.73848,0.0101504,0.22735,1.88205334606218,6.1133,2424.3092,9.82308413300361,0.00267648475839271,0.22735,0.0262913349623934,2.23327817763837,0.555020617010064,9.82308413300361,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.55330449456243e-06,0.00087479,0.95,1.648e-05,218.4,0.01573,1,0,3,0,550000,5523,293.15,0,NaN,NaN
Pinctada_imbricata,abj,0.74,0.019797,0.72291,11.0552477108108,11.3166,2374,5.60654348823498,0.00225270844934773,0.72291,0.0126299078875824,4.05302635307995,0.424343835534495,5.60654348823498,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.58622172559774e-06,0.002,0.95,9.541e-06,67.44,0.001684,1,0,3,0,550000,10000,293.15,0,NaN,NaN
Pteria_hirundo,abj,0.91068,0.019296,2.3458,41.1331553125137,15.9686,2374,1.05055929447284,0.00254368760122576,2.3458,0.00267229465170304,2.46440199297438,1.13377531880978,1.05055929447284,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.58622172559774e-06,0.002,0.95,3.835e-06,535.1,4.447e-06,1,0,3,0,550000,10000,293.15,0,NaN,NaN
Pteria_penguin,abj,0.608467938492863,0.0037625,0.337149693000131,2.90687434919888,5.24615587508228,2374,18.1609950133282,0.00400057701881077,0.337149693000131,0.0726544592890577,6.12297389332051,2.64159070402339,18.1609950133282,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.58622172559774e-06,0.000668257713465522,0.95,9.80973462499172e-05,45195.8306396902,0.591717990468615,1,0,3,0,550000,10000,293.15,0,NaN,NaN
Pteria_sterna,abj,0.74,0.016602,1.4689,34.3819865,17.3209,2374,2.65599806660235,0.00255340410100248,1.4689,0.00678183635551711,3.90139556003219,3.00849081235109,2.65599806660235,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.58622172559774e-06,0.002,0.95,1.39e-05,51570,0.0002607,1,0,3,0,550000,10000,293.15,0,NaN,NaN
Atrina_maura,abj,0.74985,0.020486,3.1338,109.983278095619,26.3166,2374,1.09720699056118,0.00277478923040383,3.1338,0.00304451814093297,3.43842726702063,2.21507525871498,1.09720699056118,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.58622172559774e-06,0.002,0.95,1.694e-05,22840,2.238e-05,1,0,3,0,550000,10000,293.15,0,NaN,NaN
Pinna_nobilis,abj,0.55277,0.0075347,1.7681,34.1743531848689,10.6841,2360.0685,2.89459030978893,0.00486682755871678,1.7681,0.0140874718908753,5.11792512673781,1.34685095350535,2.89459030978893,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59558520295874e-06,0.002,0.95,0.0002205,6047,0.005355,1,0,3,0,550000,9002,293.15,0,NaN,NaN
Astarte_borealis,std,0.98,0.017854,2.0524,31.2410882857143,14.9173,2357.6503,1,0.0114731056359147,2.0524,NaN,2.0524,1.06243078556821,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59722176633619e-06,0.0019072,0.95,7.291e-05,94.62,NaN,1,0,3,0,550000,7051,293.15,0,NaN,NaN
Reloncavia_chilenica,std,0.90175,0.024349,0.63889,16.9921005245356,23.9832,2350.9083,1,0.0236652121104072,0.63889,NaN,0.63889,0.131863194587412,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60180232319952e-06,0.002,0.95,0.003439,0.6945,NaN,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Kurtiella_bidentata,abj,0.93416,0.020442,0.16825,3.10915611351375,17.2627,2355.8309,2.01255609151876,0.0119442143820573,0.16825,0.0240384014130154,0.338612562398032,0.124905040438594,2.01255609151876,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59845529514408e-06,0.0021697,0.95,0.0002852,0.564,0.002422,1,0,3,0,550000,7051,293.15,0,NaN,NaN
Lasaea_rubra,std,0.68305,0.0096077,0.26312,5.59807494034112,14.5324,2357.7611,1,0.054286202506933,0.26312,NaN,0.26312,0.100842749493745,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59714670691998e-06,0.0018615,0.95,0.1833,1.452,NaN,1,0,3,0,550000,7051,293.15,0,NaN,NaN
Laternula_elliptica,abj,0.65743,0.020238,1.2015,75.3947966323411,41.2541,2342.55,2.8599681188389,0.00679073042521375,1.2015,0.0194212725197407,3.43625169478494,0.997389394527243,2.8599681188389,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60751760968561e-06,0.002,0.95,0.0003844,1950,0.009032,1,0,3,0,550000,9000,293.15,0,NaN,NaN
Hiatella_arctica,abj,0.8,0.021398,0.68664,18.77908902,21.8794,2350.2567,4.15921750086025,0.00749121961024016,0.68664,0.0311576117056984,2.85588510479069,0.495595731593202,4.15921750086025,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60224641698459e-06,0.002,0.95,0.000248,82.27,0.01797,1,0,3,0,550000,7051,293.15,0,NaN,NaN
Panopea_abbreviata,abj,0.8,0.032387,9.1788,195.9168966,17.0756,2356.5253,1.00008120989406,0.00885860680102932,9.1788,0.00885932620754913,9.17954540937558,1.43816532847993,1.00008120989406,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59798427649771e-06,0.002,0.95,0.0004101,2231,0.0004102,1,0,3,0,550000,7051,293.15,0,NaN,NaN
Ensis_directus,abj,0.97176,0.0014989,0.14812,4.72813075244916,31.0195,2353.4792,14.3644838644383,0.000989995453456025,0.14812,0.0142207737170364,2.1276673500006,0.749014849660341,14.3644838644383,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60005254202758e-06,0.002,0.95,6.6863e-08,54.7436,0.00019927,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Ensis_siliqua,abj,0.32909,0.0018513,0.58682,5.46734571697712,3.0661,2359.6404,6.05908161730269,0.00113518471818003,0.58682,0.00687817685816753,3.55559027466556,1.59521504415888,6.05908161730269,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59587468351917e-06,0.00049693,0.95,7.042e-06,27390,0.001568,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Cerastoderma_edule,abj,0.953038736766515,0.0119570650622525,0.810022764858734,12.1091272524266,14.247090132103,2355.65155770357,2.32536201303298,0.00584021237307894,0.810022764858734,0.013580608000403,1.88359616709445,0.420828697714757,2.32536201303298,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59857698998576e-06,0.002,0.95,2.31866162943355e-05,10.1161807865365,0.000292628461085608,1,0,3,0,550000,5290,293.15,0,NaN,NaN
Cerastoderma_glaucum,abj,0.9738,0.014705,0.38277,9.64023815157116,24.5256,2349.9249,4.5597387782659,0.0055322289844572,0.38277,0.0252255190306761,1.74533121215684,0.323158124326067,4.5597387782659,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60247264777229e-06,0.002,0.95,1.076e-05,2.482,0.00103,1,0,3,0,550000,5290,293.15,0,NaN,NaN
Ciliatocardium_ciliatum,abj,0.81623,0.019864,0.11853,1.49690539798831,10.3081,2358.4043,18.7190219848849,0.00518126123170031,0.11853,0.0969881429056302,2.21876567586841,0.591151428965469,18.7190219848849,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59671112224865e-06,0.002,0.95,7.401e-05,123.6,0.4965,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Tridacna_gigas,abj,0.83087,0.023095,8.7067,5.11899930193652,0.4885,2353.7508,3.04623863731458,0.00777019926585953,8.7067,0.0236698812232947,26.5226859435068,4.27293655648606,3.04623863731458,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.97619047619048e-07,2.72108843537415e-06,1.59986791149218e-06,6.2194e-05,0.475,0.0002248,41910,0.006358,1,0,3,0,550000,7146,293.15,0,NaN,NaN
Donax_hanleyanus,abj,0.94,0.019816,1.3356,15.8674963404255,11.1676,2355.8593,1.04015419334369,0.00886684238615871,1.3356,0.00922288328968059,1.38922994062984,0.460935333495416,1.04015419334369,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59843602568669e-06,0.0023544,0.95,0.000105,17.84,0.0001182,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Donax_trunculus,abj,0.93147,0.0246,1.3769,28.7351950894822,19.4393,2353.5555,1.01577712961389,0.0136902592595418,1.3769,0.0139062522543273,1.39862352976536,0.466375285435402,1.01577712961389,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60000066986695e-06,0.002,0.95,0.0004464,24.34,0.000468,1,0,3,0,550000,5672,293.15,0,NaN,NaN
Donax_vittatus,abj,0.94048,0.029852,0.88367,26.7633207649285,28.4839,2347.9161,1.5243993516131,0.0140249166487604,0.88367,0.0213795738457981,1.34706597503995,0.471868216430729,1.5243993516131,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60384367080623e-06,0.002,0.95,0.0004128,23.47,0.001474,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Galatea_paradoxa,abj,0.98,0.018319,6.7986,26.5360457755102,3.8251,2365.7446,1.04766305477875,0.0134120243165444,6.7986,0.0140512823662377,7.12264204421878,2.21555790282286,1.04766305477875,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59175693630202e-06,0.00050305,0.95,0.0001166,691.1,0.0001341,1,0,3,0,550000,5672,293.15,0,NaN,NaN
Abra_segmentum,abj,0.93,0.020926,0.30503,8.26667378817204,25.2041,2349.9631,2.64180746213757,0.0149762396271362,0.30503,0.0395643416017288,0.805830530175822,0.32187128509065,2.64180746213757,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60244659865895e-06,0.002,0.95,0.0006014,10.94,0.01146,1,0,3,0,550000,5672,293.15,0,NaN,NaN
Tagelus_plebeius,abj,0.93,0.01958,0.19518,2.51217647096774,11.9701,2357.4929,15.1995577261821,0.0036106751605088,0.19518,0.0548806655326453,2.96664967699621,0.845166195537112,15.1995577261821,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59732840619331e-06,0.002,0.95,8.366e-06,183.4,0.02968,1,0,3,0,550000,5672,293.15,0,NaN,NaN
Macoma_balthica,abj,0.9951,0.01374,0.08736,11.9833584564365,136.5,2350,10.9343569743622,0.00678831157301448,0.08736,0.0742258219925348,0.955225425280286,0.3532455652855,10.9343569743622,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60242143683789e-06,0.002,0.95,3.769e-06,0.7695,0.005257,1,0,3,0,550000,5672,293.15,0,NaN,NaN
Macomangulus_tenuis,abj,0.98,0.029884,0.079745,1.25363208622449,15.4061,2355.3855,14.0809050028096,0.00518620012815251,0.079745,0.0730263913300744,1.12288176944905,0.373461624889608,14.0809050028096,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59875756073434e-06,0.002,0.95,6.725e-06,3.049,0.01962,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Thyasira_cf_gouldi,abj,0.8823,0.01993,0.07977,1.42669228153689,15.78,2355,3.39196951231884,0.009412147451667,0.07977,0.0319257172015039,0.270577407997674,0.141898759535243,3.39196951231884,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59901926818218e-06,0.002,0.95,0.0002639,1.283,0.01115,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Thyasira_flexuosa,abj,0.88,0.020507,0.086309,3.15077869988636,32.1251,2348.3305,5.7479245587292,0.0093811451141442,0.086309,0.0539221143905919,0.496097620739358,0.262067568264135,5.7479245587292,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60356064726368e-06,0.002,0.95,0.0002682,9.135,0.05561,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Parathyasira_sp,abj,0.9575,0.02027,0.1033,2.54716762402089,23.61,2348,3.02446170838321,0.00880869386339258,0.1033,0.026641557290701,0.312426894475986,0.178892647250058,3.02446170838321,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60378636140078e-06,0.002,0.95,7.193e-05,0.9596,0.002118,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Dreissena_polymorpha,abj,0.99269,0.016098,0.8787,84.9781476593901,96.002,2349.0525,1.55834015967252,0.00501263527084917,0.8787,0.00781139084835517,1.36931349830424,0.279609473195655,1.55834015967252,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,1.04166666666667e-05,1.9047619047619e-05,1.6030677801237e-06,0.002,0.95,2.203e-06,0.5868,8.376e-06,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Mytilopsis_sallei,abj,0.99918,0.082867,0.14441,7.14677600532437,49.4489,2348.2266,4.75251440829912,0.00465638245543553,0.14441,0.0221295247100086,0.686310605702476,0.210837474325402,4.75251440829912,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,1.04166666666667e-05,1.9047619047619e-05,1.60363159865791e-06,0.002,0.95,1.952e-07,0.02315,2.153e-05,1,0,3,0,550000,4515,293.15,0,NaN,NaN
Mya_arenaria,abj,0.80956,0.06593,0.31123,3.21563838628391,8.3644,2365.6395,17.8084248206596,0.0172045202737505,0.31123,0.3063854058706,5.54251605693389,0.678577023619713,17.8084248206596,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59182765445413e-06,0.002,0.95,0.0028382,181.4713,16.4053,1,0,3,0,550000,7051,293.15,0,NaN,NaN
Corbula_gibba,abj,0.99566,0.21465,0.19318,6.89907506176807,35.5582,2347.8352,2.96732942141684,0.00481530461017622,0.19318,0.0142885950428601,0.573228697629306,0.165725261561405,2.96732942141684,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,1.04166666666667e-05,1.9047619047619e-05,1.6038989348865e-06,0.002,0.95,1.144e-06,0.07197,3.05e-05,1,0,3,0,550000,4515,293.15,0,NaN,NaN
Teredo_navalis,abj,0.97748,0.0024805,0.11723,3.95727406085035,32.9963,2327.9913,26.0867196843758,0.00399508972627452,0.11723,0.104218785803253,3.05814614859937,0.353811560161946,26.0867196843758,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.61757063979107e-06,0.002,0.95,3.502e-06,2.7,0.06376,1,0,3,0,550000,7051,293.15,0,NaN,NaN
Penitella_penita,abj,0.99725,0.023297,0.51316,27.774190022562,53.975,2331.3922,7.87913577937709,0.00414644700360663,0.51316,0.0326704189434079,4.04325731654515,3.24405942640177,7.87913577937709,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,1.04166666666667e-05,1.9047619047619e-05,1.61521102136699e-06,0.002,0.95,4.606e-07,722.3,0.0002267,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Barnea_candida,abj,0.96279,0.024256,0.75801,45.5958615461316,57.9138,2353.8437,1.68173030051544,0.00797501539822432,0.75801,0.0134118250422711,1.27476838509371,0.5731096814075,1.68173030051544,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59980476892711e-06,0.012321,0.95,4.636e-05,24.02,0.0002213,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Barnea_parva,abj,0.92202,0.02172,1.0839,24.1747953081278,20.5643,2353.0131,1.53199451233505,0.00857085697188191,1.0839,0.0131305058469317,1.66052885191996,0.624854185883926,1.53199451233505,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.60036949074743e-06,0.0043097,0.95,0.0001256,62.4,0.0004527,1,0,3,0,550000,8000,293.15,0,NaN,NaN
Pholas_dactylus,abj,0.8648,0.019431,2.4245,43.574556140148,15.5427,2355.1027,1.00019349333859,0.00775230825465742,2.4245,0.00775380827466336,2.4249691245994,1.21286372899134,1.00019349333859,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1.8,0.5,0.15,1,1,1.8,0.5,0.15,2.60416666666667e-07,2.38095238095238e-06,1.59894953904517e-06,0.0020013,0.95,0.0001719,1080,0.000172,1,0,3,0,550000,8000,293.15,0,NaN,NaN
